Date,Location,Latitude,Longitude,Climate_Zone,Rainfall_mm,Groundwater_Level_m,Water_Consumption_MLiters,Population,Temperature_C,Humidity_%,Evaporation_mm,TDS_ppm,pH_Level,Reservoir_Level_%,Pipeline_Pressure_bar,Agricultural_Usage_MLiters,Industrial_Usage_MLiters,Soil_Moisture_%,Vegetation_Index,Water_Price_INR,Population_Density_per_sqkm,Scarcity_Index,Risk_Level,Water_Sources,Risk_Factors
2023-03-21,Chennai,13.0827,80.2707,Tropical Wet and Dry,5.537638645262929,487.8167993074262,10.0,7182795,39.85081167577303,76.45644704661555,8.252541807369619,352.14956960119514,7.304403447686595,78.68971117190739,4.097463345561485,16.288414798951955,8.316230328176658,44.47091279231642,0.6241290407389481,18.923395865951857,73.15453805522604,6.977307141024873,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-03-22,Chennai,13.0827,80.2707,Tropical Wet and Dry,12.355104171336862,559.0815828797586,10.0,7245130,36.748355795434684,84.86525894866098,8.149024152119788,320.9144841662637,7.347387301975382,73.98844851000182,3.749464892596789,16.382241481944558,8.665835844888939,41.69797875788343,0.6183865865389623,19.2166333841608,73.4944648700192,5.892635030885945,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-03-23,Chennai,13.0827,80.2707,Tropical Wet and Dry,5.328631594763311,541.8370921836679,10.0,7278887,32.754621779688634,76.96022480085122,7.051940719716981,387.40841425692065,7.69609261123696,73.66824659452526,3.8199039738557117,14.625902153162897,6.8913665504909,40.90008766092222,0.6169058819944083,18.998348299473264,72.52911788831462,5.928397118457093,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-03-24,Chennai,13.0827,80.2707,Tropical Wet and Dry,27.738246221205635,566.5844085040486,10.0,7208179,33.75502898587344,77.07874843461558,7.877672510336976,402.08660541213203,7.46882458650447,67.80164757720655,3.873113498055176,15.454409293295136,8.285452152831756,44.738995290197266,0.5833601930677756,18.235701524719747,74.91274351261916,6.426384204887735,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-03-25,Chennai,13.0827,80.2707,Tropical Wet and Dry,5.68540821577691,510.6317355545716,10.0,7083438,35.243260735139934,83.70577221637413,7.534720788973678,303.6799870305073,7.60921020479878,71.10587725427925,3.919006217977436,14.836106486204493,7.814032204476326,44.75447603913259,0.6747886143979344,18.337557489148768,74.03625172717702,5.5720674551815845,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-03-26,Chennai,13.0827,80.2707,Tropical Wet and Dry,4.646986810827282,561.7426574590157,10.0,7243913,37.92705848088322,90.77947037898882,7.273079287318078,380.91885961287466,7.494317283162299,76.80774377012331,4.118746149333951,14.382823159439424,6.8272836456519785,37.486983799883504,0.5638654175186207,19.155767060270104,72.72823707357564,5.140356435623635,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-03-27,Chennai,13.0827,80.2707,Tropical Wet and Dry,8.926936588888932,514.8113404813512,10.0,7019294,37.73942826636812,77.46179154609243,8.534960901518438,385.60559879889155,7.448975472174263,70.61455749286878,4.039378874247653,15.4447908014759,6.260829157739191,35.61305710705426,0.5995010784772965,19.159927434020304,72.344471107676,7.100205176968581,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-03-28,Chennai,13.0827,80.2707,Tropical Wet and Dry,7.927789532505399,499.98109870824817,10.0,7222484,35.50293822266857,73.73015279833729,8.914918801264117,398.34004657107636,7.314110316759535,70.03714380814655,3.895041266323214,16.566696711768536,6.934243748893092,34.35776102495941,0.5628365974385114,19.55706605884554,73.06733564898133,7.903464913922861,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-03-29,Chennai,13.0827,80.2707,Tropical Wet and Dry,38.63823522565123,560.1286901294624,10.0,7194841,38.94567785388978,85.675395312534,8.083031124573756,396.04482027477815,7.337349817490999,70.20554684589565,3.815982169004974,15.521452189961186,5.975745388297723,40.546458991162105,0.6210368110012121,18.943948800213583,73.27046197508014,5.888822410269115,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-03-30,Chennai,13.0827,80.2707,Tropical Wet and Dry,10.513572570333157,521.2551795912517,10.0,7240324,37.14673827553108,80.96180650020003,7.5909530840946555,439.0070536937449,7.330317923611296,62.25939436736151,3.496619003776827,15.946763327052563,7.179233664714598,32.8633731098877,0.5533323587782841,18.992584061633423,73.90779898752027,7.94627372177493,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-03-31,Chennai,13.0827,80.2707,Tropical Wet and Dry,6.208247536420456,557.0293272112642,10.0,7182016,35.85696807878072,82.50579252506353,7.367729239467312,371.978025720045,7.260674321628077,70.83684279101587,4.0927163395926955,17.63705043893543,5.6279279892018765,39.12502822877334,0.6151877130828092,17.95197905486876,72.33489340005303,6.206310608638917,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-01,Chennai,13.0827,80.2707,Tropical Wet and Dry,8.417414700793802,508.566265973781,10.0,7049523,38.8450111014192,80.17015078029074,8.484310747146091,389.7728968953794,7.213703569019318,60.7055409960238,3.727794057123978,15.671632470327815,6.505926882675095,44.37177753678163,0.6214596489980619,17.818403561050644,73.37600569328362,7.095824349902732,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-02,Chennai,13.0827,80.2707,Tropical Wet and Dry,10.647303461656024,524.2226811146178,10.0,7213267,34.88518662699476,82.96797373328613,7.635919414305345,360.3729674283169,7.3109843093133815,61.551922093604865,4.110968048085251,14.298955058869979,5.9471300231620035,36.18997033856063,0.6216418802253376,19.180630674351494,72.09983415069478,6.262146711497047,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-03,Chennai,13.0827,80.2707,Tropical Wet and Dry,6.653357537311621,527.4095257751901,10.0,7399100,37.609045885788014,81.81794589608707,7.39338242631571,335.9075059122208,7.579368432126055,60.27239458436122,3.8219190961537683,17.42733775971156,5.496392875816068,34.81643632879093,0.5331181342915646,17.82536800410617,73.50241533762637,7.309683794870115,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-04,Chennai,13.0827,80.2707,Tropical Wet and Dry,4.97791263669721,484.6597660267679,10.0,7447919,37.80958067601594,77.37673619298836,7.186828499643609,381.21841027663146,7.442943267810055,63.9116346963432,4.170382511687448,16.92947641476714,5.592314923817049,46.9397137682843,0.5460848301571067,18.377511418536347,73.12602884565705,7.073521300187158,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-05,Chennai,13.0827,80.2707,Tropical Wet and Dry,4.580770151745892,500.043619734977,10.0,7616841,37.726146873843774,83.50598306133818,8.093102198686083,389.74679416131676,7.436077238571998,62.29643147291692,3.869170185583215,17.021519551566865,6.070079458791144,44.09900755179098,0.5715590633233413,19.775001689012658,74.58362708936475,6.8018800782760716,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-06,Chennai,13.0827,80.2707,Tropical Wet and Dry,4.9714504236506345,490.86117611797096,10.0,7512797,36.16977260388695,82.4766756269116,7.134777377973028,370.1344127727445,7.315095186413294,63.32596935188019,3.4440544981526147,17.494656064796246,4.674305698193385,32.587000353889835,0.6159043769916005,19.61342210924883,72.12336069681639,7.264718624629257,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-07,Chennai,13.0827,80.2707,Tropical Wet and Dry,11.043525000761125,507.79378713761935,10.0,7105258,38.212117167566994,78.10678006310589,7.857792682962442,310.00653401547936,7.557691810946608,58.08249418324831,3.5901207233847274,17.195076266208627,4.92478643775085,36.78984568395178,0.5754768514137772,18.69062229062326,74.19849197703131,7.5995622711600435,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-08,Chennai,13.0827,80.2707,Tropical Wet and Dry,5.356133862678086,447.4733434177478,10.0,7218983,40.140297025223894,79.08132213696489,9.046759936269105,316.26338059523016,7.165978947719748,66.91702579256042,3.661735513731197,16.466794300021824,4.5935798233137985,37.39104303182421,0.5904866348754877,18.087784994251866,72.02674575745968,7.269574240289776,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-09,Chennai,13.0827,80.2707,Tropical Wet and Dry,4.72786666485544,494.1024183746851,10.0,7275600,36.1310835193192,75.99766406806428,7.477585689605526,382.6542936688901,7.339016525351162,65.34536301941897,3.5033982526639726,20.310375431496666,4.780147388139176,36.39027617178089,0.5278113249761959,18.254747711950657,72.30069130357592,8.230715154514366,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-10,Chennai,13.0827,80.2707,Tropical Wet and Dry,9.869920503233805,500.3453534719796,10.0,7268649,36.55885727911861,82.21424577907275,8.338442090229817,348.55190865213564,7.375306802060932,59.5975375360812,3.5853888555151134,14.255356726347204,4.314689066354834,44.04573269397617,0.6216024385249074,19.239101473018305,72.0592705642418,5.868413105683779,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-11,Chennai,13.0827,80.2707,Tropical Wet and Dry,3.3790450411256985,448.94056608455014,10.0,7292582,38.253896027362764,82.24370475793448,7.46991383746123,370.08064370407294,7.440408875198077,57.37265074898614,3.3701333241023255,15.362358389785003,3.6768646484588685,35.14685678755099,0.5221850313998694,18.327371417540075,73.43160400156731,7.279323225886054,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-12,Chennai,13.0827,80.2707,Tropical Wet and Dry,6.791802427182811,439.71528436320966,10.0,7625972,35.84972536048095,79.65766732558521,8.2291632766369,373.7376859912829,7.411125472753943,56.17286302451269,3.6274794130080514,17.851623187045327,3.849150776534643,35.62103595751388,0.5313439138383064,17.797134574040356,72.42797795113071,8.08012597973696,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-13,Chennai,13.0827,80.2707,Tropical Wet and Dry,11.398923862556591,413.18265042619396,10.0,7133228,35.77021599698145,74.12663955652543,8.182057677182549,355.66886959084604,7.4999413238355,56.832157540748554,3.656745136975683,16.461836780460246,4.820152046804041,37.61525013461594,0.5643575776625718,19.561857423368263,72.30952379305036,8.486336262005183,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-14,Chennai,13.0827,80.2707,Tropical Wet and Dry,5.174745190296621,522.1013104465763,10.0,7187416,34.00877435410626,69.6735946812435,8.051494841200817,351.24864875147625,7.5107550724601,50.703723586939276,3.391501556777579,17.40562330171164,4.08092782748332,39.718735803208716,0.616573246967342,18.517470715017144,73.41385355032536,8.181571760619468,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-15,Chennai,13.0827,80.2707,Tropical Wet and Dry,4.258619258248385,434.66120073978124,10.0,7523543,32.85112771749852,78.5923166595223,7.2089369059705355,354.8383867755833,7.5440934501761046,52.23857437087535,3.9635873627921505,16.397632569299617,3.9071589290374678,37.9484764522583,0.6123203437297817,17.747527915553725,73.59484763038837,7.529024365855851,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-16,Chennai,13.0827,80.2707,Tropical Wet and Dry,5.651171708855442,496.06627125692296,10.0,7205140,33.99789841890948,80.89249453017591,7.900384173867317,376.29179814357366,7.489008246331655,60.67921544212639,3.571623611462023,18.271429191608945,3.567982112024297,35.73826084862828,0.6018319126252437,18.791765641210784,73.30695999947261,7.02310609604631,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-17,Chennai,13.0827,80.2707,Tropical Wet and Dry,7.942268158129281,444.25965649265515,10.0,7350202,37.95879372874313,82.89005016915749,8.12536863649345,372.73325994466524,7.470498662735534,57.240754850575854,3.379147362591593,14.387979421026346,3.5021917400958174,25.000761883917278,0.4389328894060116,19.271217699272164,73.16740935253297,7.769075725497633,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-18,Chennai,13.0827,80.2707,Tropical Wet and Dry,5.737023134694171,480.4757830124296,10.0,7443029,34.14140104667731,85.28506411637,8.452410369199397,334.1359130738647,7.63782298401258,63.26794201456183,3.2003708020605326,18.070291351490667,3.2270080498975826,29.96171806774401,0.5418959692879272,17.27863599474304,74.58198860818199,6.659941844786557,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-19,Chennai,13.0827,80.2707,Tropical Wet and Dry,2.804255687962972,462.0507186461863,10.0,7367269,37.13097662112682,77.78698150456361,7.649380959806729,357.4175667917913,7.299014683091006,52.977977003393285,3.5222770181652523,17.715853504596456,3.3966649419144215,36.045577936360544,0.5618393881233892,18.07130493830791,73.39188701173359,8.275847472874318,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-20,Chennai,13.0827,80.2707,Tropical Wet and Dry,3.045345115528412,504.8459191013013,10.0,7327435,39.08761029470884,71.61076147440711,8.91954138771213,325.7846767155771,7.459984519195068,52.056968668292015,3.4424449193501587,13.871715151748893,3.1157528183302463,32.984354259249926,0.4787361836743197,18.009669630143726,73.86204886716386,7.879772432138327,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-21,Chennai,13.0827,80.2707,Tropical Wet and Dry,7.776826698341646,482.38434072631844,10.0,7435255,36.390894429743256,76.89860383808092,7.450802883717178,372.76560732654866,7.260357548309722,51.22949825631328,3.6356667880520943,16.690655432938424,2.601073196780462,35.647600789822626,0.5683769314817843,18.692383253731894,73.39433228510327,7.872840421753724,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-22,Chennai,13.0827,80.2707,Tropical Wet and Dry,4.657158127387449,442.70382276780765,10.0,7177543,34.263206485023076,90.32630804795303,7.300396955443346,343.08361627829134,7.505288689709305,51.09216517303555,3.435179328946875,15.54775812761778,2.8826054646199673,40.87165067417052,0.5800364235714899,18.855001288946983,72.51650883785204,5.8508093593053765,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-23,Chennai,13.0827,80.2707,Tropical Wet and Dry,8.708174949165906,442.98277630604616,10.0,7235727,35.71554597239099,87.57132871179341,7.3008739005601875,378.34397599374887,7.414437280477723,48.8223921540665,3.2101997872314816,14.583510276817504,2.021215033211042,25.25308674160121,0.5388449658509834,17.653574816776757,73.68570095302452,7.2600311059943765,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-24,Chennai,13.0827,80.2707,Tropical Wet and Dry,6.708547402619946,451.5172732451701,10.0,7383971,36.68970257708091,81.42801094749123,7.592689182981295,349.2249364254557,7.215497085069899,52.927083039977056,3.768488915601468,12.51695043691579,2.6587631535037373,36.61622039496717,0.5728947038118866,16.69351754446988,72.83197351382962,6.313216891247317,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-25,Chennai,13.0827,80.2707,Tropical Wet and Dry,5.952332679524732,509.1208164467855,10.0,7016623,36.64770458614725,77.06415409001796,7.844797552730829,390.43115641201956,7.492901621851784,51.18405352532794,3.507199214444682,13.783382505201754,2.087614105850087,29.127980055301272,0.5026177763347058,19.19845729318483,73.23278147272475,7.364921996263062,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-26,Chennai,13.0827,80.2707,Tropical Wet and Dry,11.688010140116777,428.33669290271905,10.0,7512748,36.0573807245183,78.69768451447173,8.552658565206048,395.762193912687,7.3872944325665175,47.972350182110915,3.3553240022457698,16.3096542349967,2.2891587078007873,35.07738035837369,0.6047566260197906,17.026278754998884,73.51382214348195,8.331024567898055,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-27,Chennai,13.0827,80.2707,Tropical Wet and Dry,2.4645898356603126,385.23509896424287,10.0,7356890,37.02993179220375,87.65673444691046,7.978179947653587,368.7422280363406,7.328965546820092,56.27862158198316,3.4255022532026844,16.35577957811714,1.9345554016542759,29.86753304299214,0.4199407414995554,18.396155474894137,71.92096922497726,7.302282059449826,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-28,Chennai,13.0827,80.2707,Tropical Wet and Dry,3.0100508625783045,429.1582336407247,10.0,7337522,37.70694428905941,80.05964350530918,8.5865404740404,344.03114501286944,7.225982194912197,59.02485639164237,3.4741833104490425,14.69816107174003,2.087797729764821,40.30627925912759,0.5785119134546414,17.970925704976576,72.15554121886686,6.436974747627691,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-29,Chennai,13.0827,80.2707,Tropical Wet and Dry,6.212500982048742,400.4914175493734,10.0,7086634,34.68711696382093,77.03092875660887,7.7353810076099325,326.54836091747626,7.6398041130386805,54.912527036452,3.080789296637541,16.11750582144926,2.0966840339022617,30.113314602725563,0.4410731331711437,18.242480506560764,73.93991041103979,7.956893190308687,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-04-30,Chennai,13.0827,80.2707,Tropical Wet and Dry,2.5296702295436844,424.03995273675883,10.0,7137333,38.39312382374872,85.48580874907019,8.570963844727297,383.12176404147186,7.396948572217268,51.42709659369769,3.385683718741697,16.179108744153446,2.1645024310828993,26.1710907879709,0.46233699551019053,19.707602048666487,72.82337436523204,8.224919757174003,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-01,Chennai,13.0827,80.2707,Tropical Wet and Dry,6.362845849028487,450.32449740575726,10.0,7265167,36.17764728248342,69.03465128645365,8.150576173472821,351.87933233580196,7.528794769260614,52.021775987807686,3.2521156711396486,14.886235485286262,1.5109436874691595,31.70001282962392,0.5602012881384756,21.070189696220154,72.8551669217684,8.266218725903675,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-02,Chennai,13.0827,80.2707,Tropical Wet and Dry,18.75694086822366,429.10099414637574,10.0,7438078,31.00041039777384,73.66607304717539,7.032091954615596,354.888898707003,7.238481170670781,57.09152672459793,3.432019209536702,13.483528994544102,1.8612813465105373,31.30805117151746,0.4666079755805485,16.373226494776407,73.40779503260893,6.6794558083844136,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-03,Chennai,13.0827,80.2707,Tropical Wet and Dry,10.59463824458119,394.47361253205156,10.0,7031183,35.00600491405529,74.57738546763855,8.337053098566962,341.3586190001783,7.369526292453797,51.22807016733576,3.171376574903074,15.038475082823714,1.6316937639374647,35.185767803197606,0.47678581936349146,18.964549224573425,73.01389931063596,7.815147774167774,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-04,Chennai,13.0827,80.2707,Tropical Wet and Dry,5.697699126388694,404.5786083210981,10.0,7439270,34.963187248969,83.52097446272732,8.36785030966912,311.08041550152376,7.242272980732577,44.138478742610985,3.1877721945631072,14.96415808729334,1.4615446072418983,31.31888691065752,0.6459485720409391,17.797605552075407,73.58032790885882,7.486794201908665,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-05,Chennai,13.0827,80.2707,Tropical Wet and Dry,11.070010293685842,377.1806721322442,10.0,7278421,37.397091019597895,75.61710475181806,8.346525490336267,384.3395348043677,7.376560831423811,48.68499739102755,3.6310426068812784,15.083898683648865,1.566418823804277,41.03638869969123,0.5056376679120103,18.974157168480986,73.24482379390929,8.127839888961876,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-06,Chennai,13.0827,80.2707,Tropical Wet and Dry,2.5613826802931072,446.0470482314979,10.0,7299734,33.99880369798308,69.4615238436779,8.226089873205407,349.0918864153343,7.167472850829859,49.53573217198148,3.5348725885516843,15.200695198330296,1.3537855020769392,27.92409957713068,0.5886798275774934,18.85526234424078,73.41819065892224,8.565441026810465,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-07,Chennai,13.0827,80.2707,Tropical Wet and Dry,4.468068508825272,431.1167746108244,10.0,7369303,35.38219563086581,74.76892416895397,8.482417623159412,295.28170309728813,7.317776390033299,41.133781083804415,2.620274802431928,11.958874104542007,1.4176023815109486,27.628027061469965,0.4941268002571181,19.27869640487913,72.77595393205637,7.825498472045114,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-08,Chennai,13.0827,80.2707,Tropical Wet and Dry,4.259225927676024,372.67984351002104,10.0,7373479,32.16619555029385,75.7757831562441,7.366079724849007,346.5119470390399,7.316565973231809,44.40785550361151,3.501919878345019,12.997450480502472,1.1390012062210992,25.025838557667683,0.4614989566120961,18.12413321359829,73.40631383186778,8.26952263673178,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-09,Chennai,13.0827,80.2707,Tropical Wet and Dry,3.6403785963291195,479.90532588347446,10.0,7236254,33.262639331254924,77.69138901753936,7.213463746645126,309.5034880186242,7.292496860751989,51.08217483447974,3.247508943903305,10.971933041166796,1.1351808422783523,28.28521704669741,0.5303426210506739,16.91908175936162,74.04770021203848,5.842073249322341,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-10,Chennai,13.0827,80.2707,Tropical Wet and Dry,1.9825412898753367,396.8245808746534,10.0,7427782,36.433774720708875,78.56593262824757,8.053407725096903,367.33520057435214,7.3414640146011285,36.23327368495361,3.112773425658915,14.387167627158393,1.2749570044862721,29.137148191596808,0.5710108131254271,18.70508001456289,72.85697325754614,9.454542022912543,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-11,Chennai,13.0827,80.2707,Tropical Wet and Dry,10.832586307222433,411.3730738930735,10.0,7012344,32.31195080556092,82.65668310321408,8.241287014472578,362.68167142698957,7.307245938652083,38.8921561740177,3.045650541507967,12.946637858644191,1.2908698533382175,29.44952127105114,0.44631050574344533,17.86349202354815,73.90281620649385,7.395077935306439,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-12,Chennai,13.0827,80.2707,Tropical Wet and Dry,7.967304695601925,391.67153429394847,10.0,7279238,36.59953041109829,76.149367434213,8.08756051550363,393.7952978987539,7.39798033429584,44.07906197043811,3.050448648955781,13.627125945855088,1.0848200934368408,28.44809200237445,0.4709186054844417,17.479016309250806,73.21180781641281,8.810761557680204,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-13,Chennai,13.0827,80.2707,Tropical Wet and Dry,6.17298444033833,413.80707768763875,10.0,7366823,36.858683573054634,74.68466986062404,8.307028224679389,303.6947274907779,7.287669474558872,46.56969957139316,3.0979879099273173,10.994394557829404,0.763971476013988,24.725470975765205,0.5179398736419545,17.203311599728774,73.76294390996493,7.435748446297062,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-14,Chennai,13.0827,80.2707,Tropical Wet and Dry,2.4840921447346522,403.55075277927216,10.0,7298084,36.97082658181763,77.71859063670783,7.980075864894324,390.5417815851556,7.113348563261417,37.876891062525154,3.0027722706659343,14.510782185986171,1.0150460094788478,23.180672398008948,0.480005227245615,18.65186781361843,73.32728502397912,10.12393311323911,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-15,Chennai,13.0827,80.2707,Tropical Wet and Dry,3.825526796964941,358.4438111509303,10.0,7089949,37.48626745667956,78.58277777425286,8.12425765254877,362.42770822427343,7.2780281095886386,43.91851932085174,2.9520271526097597,11.054890553407954,1.0213405951343095,25.879864286062,0.5318858761592465,19.214229439960388,73.20568270123333,8.144043643214244,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-16,Chennai,13.0827,80.2707,Tropical Wet and Dry,12.245714348101622,435.3393319942488,10.0,7458337,35.851776032168836,74.24511368434501,7.636266268752317,305.2514202294292,7.2088840641836285,50.2324662286469,3.0101471206340022,13.336371537889283,0.9829333878361605,33.54867617781198,0.5385342400393242,16.38017636273049,73.47029393605777,6.988583479347699,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
2023-05-17,Chennai,13.0827,80.2707,Tropical Wet and Dry,5.756239958162547,375.1707497261431,10.0,7175854,35.05637951814756,68.61675525064521,8.207436521218817,400.46968687450635,7.475920826825883,44.741841200158824,3.2787082281818916,12.341621110988685,1.0342875738898256,34.67280361219229,0.6064118646445381,18.161501934370715,74.07533836803364,8.504466364489055,Severe,"['Reservoirs', 'Groundwater', 'Desalination']","['Coastal Location', 'Industrial Growth', 'Saltwater Intrusion']"
